2328535	352635	1783	1
2332122	353191	1547	0
2333268	353347	1783	1
2336855	353903	1547	0
2338001	354059	1783	1
2341588	354615	1547	0
2342734	354771	1783	1
2346321	355327	1547	0
2347467	355483	1783	1
2351054	356039	1547	0
2352200	356195	1783	1
2355787	356751	1547	0
2356933	356907	1783	1
2360520	357463	1547	0
2361666	357619	1783	1
2365253	358175	1547	0
2366399	358331	1783	1
2369986	358887	1547	0
2371132	359043	1783	1
2374719	359599	1547	0
2375865	359755	1783	1
2379452	360311	1547	0
2380598	360467	1783	1
2384185	361023	1547	0
2385331	361179	1783	1
2388918	361735	1547	0
2390064	361891	1783	1
2393651	362447	1547	0
2394797	362603	1783	1
2398384	363159	1547	0
2399530	363315	1783	1
2403117	363871	1547	0
2404263	364027	1783	1
2407850	364583	1547	0
2408996	364739	1783	1
2412583	365295	1547	0
2413729	365451	1783	1
2417316	366007	1547	0
2418462	366163	1783	1
2422049	366719	1547	0
2423195	366875	1783	1
2426782	367431	1547	0
2427928	367587	1783	1
2431515	368143	1547	0
2432661	368299	1783	1
2436248	368855	1547	0
2437394	369011	1783	1
2440981	369567	1547	0
2442127	369723	1783	1
2445714	370279	1547	0
2446860	370435	1783	1
2450447	370991	1547	0
2451593	371147	1783	1
2455180	371703	1547	0
2456326	371859	1783	1
2459913	372415	1547	0
2461059	372571	1783	1
2464646	373127	1547	0
2465792	373283	1783	1
2469379	373839	1547	0
2470525	373995	1783	1
2474112	374551	1547	0
2475258	374707	1783	1
2478845	375263	1547	0
2479991	375419	1783	1
2483578	375975	1547	0
2484724	376131	1783	1
2488311	376687	1547	0
2489457	376843	1783	1
2493044	377399	1547	0
2494190	377555	1783	1
2497777	378111	1547	0
2498923	378267	1783	1
2502510	378823	1547	0
2503656	378979	1783	1
2507243	379535	1547	0
2508389	379691	1783	1
2511976	380247	1547	0
2513122	380403	1783	1
2516709	380959	1547	0
2517855	381115	1783	1
2521442	381671	1547	0
2522588	381827	1783	1
2526175	382383	1547	0
2527321	382539	1783	1
2532962	383412	1547	0
2534108	383568	1783	1
2539761	384443	1547	0
2540907	384599	1783	1
2545302	385222	1547	0
2546598	385481	1547	0
2547744	385637	1783	1
2553425	386518	1547	0
2554571	386674	1783	1
2558941	387293	1547	0
2560237	387552	1547	0
2561383	387708	1783	1
2565775	388331	1547	0
2567085	388592	1547	0
2568231	388748	1783	1
2572629	389373	1547	0
2573925	389632	1547	0
2575071	389788	1783	1
2579438	390407	1547	0
2580748	390668	1547	0
2581894	390824	1783	1
2586267	391445	1547	0
2587563	391704	1547	0
2588709	391860	1783	1
2593051	392475	1547	0
2594361	392736	1547	0
2595507	392892	1783	1
2599855	393509	1547	0
2601151	393768	1547	0
2602297	393924	1783	1
2606614	394535	1547	0
2607924	394796	1547	0
2609070	394952	1783	1
2613409	395567	1547	0
2614733	395830	1547	0
2615879	395986	1783	1
2620224	396603	1547	0
2621534	396864	1547	0
2622680	397020	1783	1
2626994	397631	1547	0
2628318	397894	1547	0
2629464	398050	1783	1
2633784	398663	1547	0
2635094	398924	1547	0
2636240	399080	1783	1
2640529	399687	1547	0
2641853	399950	1547	0
2642999	400106	1783	1
2647294	400715	1547	0
2648604	400976	1547	0
2649750	401132	1783	1
2654014	401735	1547	0
2655338	401998	1547	0
2656484	402154	1783	1
2660754	402759	1547	0
2662064	403020	1547	0
2663210	403176	1783	1
2667449	403775	1547	0
2668773	404038	1547	0
2669919	404194	1783	1
2674180	404797	1547	0
2675518	405062	1547	0
2676664	405218	1783	1
2680931	405823	1547	0
2682255	406086	1547	0
2683401	406242	1783	1
2687637	406841	1547	0
2688975	407106	1547	0
2690121	407262	1783	1
2694363	407863	1547	0
2695687	408126	1547	0
2696833	408282	1783	1
2701044	408877	1547	0
2702382	409142	1547	0
2703528	409298	1783	1
2707761	409897	1547	0
2709113	410164	1547	0
2710259	410320	1783	1
2714514	410923	1547	0
2715880	411192	1547	0
2717026	411348	1783	1
2721287	411953	1547	0
2722639	412220	1547	0
2723785	412376	1783	1
2728015	412975	1547	0
2729381	413244	1547	0
2730527	413400	1783	1
2734779	414003	1547	0
2736159	414274	1547	0
2737305	414430	1783	1
2741563	415035	1547	0
2742929	415304	1547	0
2744075	415460	1783	1
2748302	416059	1547	0
2749682	416330	1547	0
2750828	416486	1783	1
2755077	417089	1547	0
2756471	417362	1547	0
2757617	417518	1783	1
2761872	418123	1547	0
2763252	418394	1547	0
2764398	418550	1783	1
2768622	419149	1547	0
2770016	419422	1547	0
2771162	419578	1783	1
2775408	420181	1547	0
2776816	420456	1547	0
2777962	420612	1783	1
2782214	421217	1547	0
2783608	421490	1547	0
2784754	421646	1783	1
2788975	422245	1547	0
2790383	422520	1547	0
2791529	422676	1783	1
2795756	423277	1547	0
2797150	423550	1547	0
2798296	423706	1783	1
2802492	424301	1547	0
2803900	424576	1547	0
2805046	424732	1783	1
2809264	425331	1547	0
2810686	425608	1547	0
2811832	425764	1783	1
2816056	426365	1547	0
2817464	426640	1547	0
2818610	426796	1783	1
2822803	427391	1547	0
2824225	427668	1547	0
2825371	427824	1783	1
2829570	428421	1547	0
2830978	428696	1547	0
2832124	428852	1783	1
2836292	429443	1547	0
2837714	429720	1547	0
2838860	429876	1783	1
2843370	430535	1547	0
2844462	430746	1547	0
2845608	430902	1783	1
2850130	431563	1547	0
2851222	431774	1547	0
2852368	431930	1783	1
2856906	432595	1547	0
2857998	432806	1547	0
2859144	432962	1783	1
2863641	433619	1547	0
2864733	433830	1547	0
2865879	433986	1783	1
2870388	434645	1547	0
2871480	434856	1547	0
2872626	435012	1783	1
2877151	435675	1547	0
2878243	435886	1547	0
2879389	436042	1783	1
2883873	436697	1547	0
2884965	436908	1547	0
2886111	437064	1783	1
2890611	437723	1547	0
2891703	437934	1547	0
2892849	438090	1783	1
2897308	438741	1547	0
2898400	438952	1547	0
2899546	439108	1783	1
2904021	439763	1547	0
2905113	439974	1547	0
2906259	440130	1783	1
2910693	440777	1547	0
2911785	440988	1547	0
2912931	441144	1783	1
2917377	441793	1547	0
2918469	442004	1547	0
2919615	442160	1783	1
2924077	442813	1547	0
2925169	443024	1547	0
2926315	443180	1783	1
2930736	443825	1547	0
2931828	444036	1547	0
2932974	444192	1783	1
2937411	444841	1547	0
2938503	445052	1547	0
2939649	445208	1783	1
2944045	445849	1547	0
2945137	446060	1547	0
2946283	446216	1783	1
2950691	446859	1547	0
2951783	447070	1547	0
2952929	447226	1783	1
2957353	447873	1547	0
2958445	448084	1547	0
2959591	448240	1783	1
2963974	448879	1547	0
2965066	449090	1547	0
2966212	449246	1783	1
2970607	449887	1547	0
2971699	450098	1547	0
2972845	450254	1783	1
2977256	450899	1547	0
2978348	451110	1547	0
2979494	451266	1783	1
2983864	451903	1547	0
2984956	452114	1547	0
2986102	452270	1783	1
2990488	452911	1547	0
2991580	453122	1547	0
2992726	453278	1783	1
2997071	453911	1547	0
2998163	454122	1547	0
2999309	454278	1783	1
3003666	454913	1547	0
3004758	455124	1547	0
3005904	455280	1783	1
3010273	455917	1547	0
3011365	456128	1547	0
3012511	456284	1783	1
3016892	456923	1547	0
3017984	457134	1547	0
3019130	457290	1783	1
3023527	457933	1547	0
3024619	458144	1547	0
3025765	458300	1783	1
3030121	458935	1547	0
3031213	459146	1547	0
3032359	459302	1783	1
3036731	459941	1547	0
3037823	460152	1547	0
3038969	460308	1783	1
3043300	460939	1547	0
3044392	461150	1547	0
3045538	461306	1783	1
3049881	461939	1547	0
3050973	462150	1547	0
3052119	462306	1783	1
3056478	462943	1547	0
3057570	463154	1547	0
3058716	463310	1783	1
3063034	463939	1547	0
3064126	464150	1547	0
3065272	464306	1783	1
3069606	464939	1547	0
3070698	465150	1547	0
3071844	465306	1783	1
3076137	465931	1547	0
3077229	466142	1547	0
3078375	466298	1783	1
3082680	466925	1547	0
3083772	467136	1547	0
3084918	467292	1783	1
3089239	467923	1547	0
3090331	468134	1547	0
3091477	468290	1783	1
3095757	468913	1547	0
3096849	469124	1547	0
3097995	469280	1783	1
3102287	469905	1547	0
3103379	470116	1547	0
3104525	470272	1783	1
3108829	470899	1547	0
3109921	471110	1547	0
3111067	471266	1783	1
3115387	471897	1547	0
3116479	472108	1547	0
3117625	472264	1783	1
3121904	472887	1547	0
3122996	473098	1547	0
3124142	473254	1783	1
3128437	473881	1547	0
3129529	474092	1547	0
3130675	474248	1783	1
3134929	474867	1547	0
3136021	475078	1547	0
3137167	475234	1783	1
3141437	475857	1547	0
3142529	476068	1547	0
3143675	476224	1783	1
3147904	476839	1547	0
3148996	477050	1547	0
3150142	477206	1783	1
3154383	477823	1547	0
3155475	478034	1547	0
3156621	478190	1783	1
3160874	478809	1547	0
3161966	479020	1547	0
3163112	479176	1783	1
3167377	479797	1547	0
3168469	480008	1547	0
3169615	480164	1783	1
3173896	480789	1547	0
3174988	481000	1547	0
3176134	481156	1783	1
3180374	481773	1547	0
3181466	481984	1547	0
3182612	482140	1783	1
3186868	482761	1547	0
3187960	482972	1547	0
3189106	483128	1783	1
3193321	483741	1547	0
3194413	483952	1547	0
3195559	484108	1783	1
3199790	484725	1547	0
3200882	484936	1547	0
3202028	485092	1783	1
3206218	485701	1547	0
3207310	485912	1547	0
3208456	486068	1783	1
3212662	486681	1547	0
3213754	486892	1547	0
3214900	487048	1783	1
3219065	487653	1547	0
3220157	487864	1547	0
3221303	488020	1783	1
3225484	488629	1547	0
3226576	488840	1547	0
3227722	488996	1783	1
3231862	489597	1547	0
3232954	489808	1547	0
3234100	489964	1783	1
3238256	490569	1547	0
3239348	490780	1547	0
3240494	490936	1783	1
3244621	491535	1547	0
3245713	491746	1547	0
3246859	491902	1783	1
3250986	492501	1547	0
3252078	492712	1547	0
3253224	492868	1783	1
3257363	493469	1547	0
3258455	493680	1547	0
3259601	493836	1783	1
3263752	494439	1547	0
3264844	494650	1547	0
3265990	494806	1783	1
3270157	495413	1547	0
3271249	495624	1547	0
3272395	495780	1783	1
3276521	496379	1547	0
3277613	496590	1547	0
3278759	496746	1783	1
3282901	497349	1547	0
3283993	497560	1547	0
3285139	497716	1783	1
3289240	498311	1547	0
3290332	498522	1547	0
3291478	498678	1783	1
3295595	499277	1547	0
3296687	499488	1547	0
3297833	499644	1783	1
3301921	500237	1547	0
3303013	500448	1547	0
3304159	500604	1783	1
3308251	501199	1547	0
3309343	501410	1547	0
3310489	501566	1783	1
3314526	502150	1547	0
3315618	502361	1547	0
3316764	502517	1783	1
3320843	503110	1547	0
3321935	503321	1547	0
3323081	503477	1783	1
3327105	504059	1547	0
3328197	504270	1547	0
3329343	504426	1783	1
3333367	505008	1547	0
3334459	505219	1547	0
3335605	505375	1783	1
